Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
137341634,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137341953,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
137346567,00000245,false,Rx,0,8,7F,E8,02,18,19,00,7F,E1,
137346900,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
137347103,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137347313,000001CC,false,Rx,0,4,00,00,05,14,00,00,00,00,
137348479,0000054A,false,Rx,0,8,3C,80,70,0E,00,00,00,72,
137348799,0000054B,false,Rx,0,8,11,08,80,12,04,00,00,00,
137349571,00000180,false,Rx,0,8,00,00,00,00,00,00,23,00,
137349891,00000174,false,Rx,0,8,00,00,00,AA,03,00,00,00,
137350070,00000176,false,Rx,0,7,00,00,00,00,00,00,03,00,
137350251,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137350439,00000002,false,Rx,0,5,67,01,00,07,BC,00,00,00,
137350628,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137351095,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137356635,00000284,false,Rx,0,8,00,00,00,00,00,00,19,9F,
137358229,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137358235,000001CC,false,Rx,0,4,00,00,05,27,00,00,00,00,
137358241,00000285,false,Rx,0,8,00,00,00,00,00,00,19,A0,
137358248,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137358253,00000354,false,Rx,0,8,00,00,00,00,00,08,00,00,
137358260,0000002A,false,Rx,0,6,00,00,00,00,00,04,00,00,
137359474,00000180,false,Rx,0,8,00,00,00,00,00,00,24,00,
137359673,00000174,false,Rx,0,8,00,00,00,AA,04,00,00,00,
137359852,00000176,false,Rx,0,7,00,00,00,00,00,00,04,00,
137360031,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137360374,0000050A,false,Rx,0,8,04,F1,00,1C,00,21,04,00,
137360578,00000002,false,Rx,0,5,67,01,00,07,AD,00,00,00,
137360773,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137360982,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
137361365,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137361551,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137361787,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137361794,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137362124,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
137362311,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
137362631,000005B3,false,Rx,0,8,64,58,FF,F7,C0,7D,5E,8A,
137366626,00000245,false,Rx,0,8,7F,E8,02,18,1A,00,7F,E2,
137366806,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137366985,000001CC,false,Rx,0,4,00,00,05,36,00,00,00,00,
137367314,00000292,false,Rx,0,8,80,08,00,80,90,00,00,02,
137369318,00000180,false,Rx,0,8,00,00,00,00,00,00,25,00,
137369636,00000174,false,Rx,0,8,00,00,00,AA,05,00,00,00,
137369817,00000176,false,Rx,0,7,00,00,00,00,00,00,05,00,
137369994,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137370175,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137370356,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
137370534,00000002,false,Rx,0,5,67,01,00,07,9E,00,00,00,
137371134,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137375541,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
137376568,00000284,false,Rx,0,8,00,00,00,00,00,00,1A,A0,
137378315,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137378321,000001CC,false,Rx,0,4,00,00,05,41,00,00,00,00,
137378327,00000285,false,Rx,0,8,00,00,00,00,00,00,1A,A1,
137378334,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137379401,00000180,false,Rx,0,8,00,00,00,00,00,00,26,00,
137379720,00000174,false,Rx,0,8,00,00,00,AA,06,00,00,00,
137379900,00000176,false,Rx,0,7,00,00,00,00,00,00,06,00,
137380086,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
137380299,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137380491,000005A9,false,Rx,0,7,83,1B,30,15,C5,30,00,00,
137380670,00000002,false,Rx,0,5,67,01,00,07,8F,00,00,00,
137380850,000005EB,false,Rx,0,8,00,3F,FF,FF,FF,FF,FF,FF,
137381172,000005F8,false,Rx,0,8,00,00,FF,FC,1C,F8,7C,00,
137381359,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137381538,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137381715,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137382033,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137382217,000005F9,false,Rx,0,8,FF,1F,E0,00,10,75,00,00,
137385641,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
137386666,00000245,false,Rx,0,8,7F,E8,02,18,1B,00,7F,E3,
137386846,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137387025,000001CC,false,Rx,0,4,00,00,05,50,00,00,00,00,
137387208,00000292,false,Rx,0,8,80,08,00,80,90,00,00,03,
137389404,00000180,false,Rx,0,8,00,00,00,00,00,00,27,00,
137389723,00000174,false,Rx,0,8,00,00,00,AA,07,00,00,00,
137389902,00000176,false,Rx,0,7,00,00,00,00,00,00,07,00,
137390082,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137390260,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137390446,00000002,false,Rx,0,5,67,01,00,07,70,00,00,00,
137391184,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137395043,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
137396641,00000284,false,Rx,0,8,00,00,00,00,00,00,1B,A1,
137396818,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137398356,000001CC,false,Rx,0,4,00,00,05,63,00,00,00,00,
137398362,00000285,false,Rx,0,8,00,00,00,00,00,00,1B,A2,
137398369,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137398374,00000354,false,Rx,0,8,00,00,00,00,00,10,00,00,
137399435,00000180,false,Rx,0,8,00,00,00,00,00,00,28,00,
137399777,00000174,false,Rx,0,8,00,00,00,AA,08,00,00,00,
137399969,00000176,false,Rx,0,7,00,00,00,00,00,00,08,00,
137400178,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137400386,00000002,false,Rx,0,5,67,01,00,07,61,00,00,00,
137401205,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137401390,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137401743,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137401750,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137402068,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137406648,00000245,false,Rx,0,8,7F,E8,02,18,1C,00,7F,E0,
137406828,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137407007,000001CC,false,Rx,0,4,00,00,05,72,00,00,00,00,
137407192,00000292,false,Rx,0,8,80,08,00,80,90,00,00,00,
137409349,00000180,false,Rx,0,8,00,00,00,00,00,00,29,00,
137409668,00000174,false,Rx,0,8,00,00,00,AA,09,00,00,00,
137409848,00000176,false,Rx,0,7,00,00,00,00,00,00,09,00,
137410028,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137410212,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137410399,00000002,false,Rx,0,5,67,01,00,07,52,00,00,00,
137410996,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137416566,00000284,false,Rx,0,8,00,00,00,00,00,00,1C,A2,
137416745,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137416924,000001CC,false,Rx,0,4,00,00,05,8D,00,00,00,00,
137418493,00000285,false,Rx,0,8,00,00,00,00,00,00,1C,A3,
137418499,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137419412,00000180,false,Rx,0,8,00,00,00,00,00,00,2A,00,
137419591,00000174,false,Rx,0,8,00,00,00,AA,0A,00,00,00,
137419923,00000176,false,Rx,0,7,00,00,00,00,00,00,0A,00,
137420105,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137420433,00000002,false,Rx,0,5,67,01,00,07,43,00,00,00,
137420752,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137420961,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137421437,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137421755,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137425455,0000060D,false,Rx,0,8,00,06,00,00,00,00,00,00,
137426620,00000245,false,Rx,0,8,7F,E8,02,18,1D,00,7F,E1,
137426800,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137426978,000001CC,false,Rx,0,4,00,00,05,9C,00,00,00,00,
137427159,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
137427340,000006F6,false,Rx,0,3,7B,00,00,00,00,00,00,00,
137429346,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
137429665,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
137429844,00000176,false,Rx,0,7,00,00,00,00,00,00,0B,00,
137430024,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137430208,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137430388,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
137430565,00000002,false,Rx,0,5,67,01,00,07,34,00,00,00,
137431445,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137435563,00000358,false,Rx,0,8,00,0A,80,00,00,00,00,00,
137435743,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
137436632,00000284,false,Rx,0,8,00,00,00,00,00,00,1D,A3,
137436811,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137436988,000001CC,false,Rx,0,4,00,00,05,AF,00,00,00,00,
137438327,00000285,false,Rx,0,8,00,00,00,00,00,00,1D,A4,
137438334,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137438339,00000354,false,Rx,0,8,00,00,00,00,00,18,00,00,
137439403,00000180,false,Rx,0,8,00,00,00,00,00,00,2C,00,
137439726,00000174,false,Rx,0,8,00,00,00,AA,0C,00,00,00,
137439906,00000176,false,Rx,0,7,00,00,00,00,00,00,0C,00,
137440086,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137440414,00000002,false,Rx,0,5,67,01,00,07,25,00,00,00,
137441031,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
137441228,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137441442,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137441840,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137441847,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137442038,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137442236,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
137442576,00000509,false,Rx,0,8,FF,71,71,41,00,55,60,FF,
137442894,000005E3,false,Rx,0,5,83,15,C5,30,80,00,00,00,
137446603,00000245,false,Rx,0,8,7F,E8,02,18,1E,00,7F,E2,
137446782,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137446962,000001CC,false,Rx,0,4,00,00,05,BE,00,00,00,00,
137447292,00000292,false,Rx,0,8,80,08,00,80,90,00,00,02,
137448597,0000054A,false,Rx,0,8,DA,80,70,0E,00,00,00,72,
137448776,00000481,false,Rx,0,2,4B,00,00,00,00,00,00,00,
137448955,0000054B,false,Rx,0,8,11,08,80,12,04,00,00,00,
137449702,00000180,false,Rx,0,8,00,00,00,00,00,00,2D,00,
137449882,00000174,false,Rx,0,8,00,00,00,AA,0D,00,00,00,
137450203,00000176,false,Rx,0,7,00,00,00,00,00,00,0D,00,
137450389,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137450568,00000002,false,Rx,0,5,67,01,00,07,16,00,00,00,
137450747,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137451353,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137456604,00000284,false,Rx,0,8,00,00,00,00,00,00,1E,A4,
137456784,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137456964,000001CC,false,Rx,0,4,00,00,05,C9,00,00,00,00,
137458644,00000285,false,Rx,0,8,00,00,00,00,00,00,1E,A5,
137458651,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137458656,0000002A,false,Rx,0,6,00,00,00,00,00,08,00,00,
137459429,00000180,false,Rx,0,8,00,00,00,00,00,00,2E,00,
137459757,00000174,false,Rx,0,8,00,00,00,AA,0E,00,00,00,
137459937,00000176,false,Rx,0,7,00,00,00,00,00,00,0E,00,
137460119,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137460307,0000050A,false,Rx,0,8,04,91,00,1C,00,21,04,00,
137460487,00000002,false,Rx,0,5,67,01,00,07,07,00,00,00,
137460806,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137460987,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
137461331,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137461511,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137461691,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
137461869,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137462048,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
137462377,000005B3,false,Rx,0,8,64,58,FF,F7,C0,7D,5E,8A,
137466558,00000245,false,Rx,0,8,7F,E8,02,18,1F,00,7F,E3,
137466877,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137467056,000001CC,false,Rx,0,4,00,00,05,D8,00,00,00,00,
137467239,00000292,false,Rx,0,8,80,08,00,80,90,00,00,03,
137469398,00000180,false,Rx,0,8,00,00,00,00,00,00,2F,00,
137469578,00000174,false,Rx,0,8,00,00,00,AA,0F,00,00,00,
137469897,00000176,false,Rx,0,7,00,00,00,00,00,00,0F,00,
137470075,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137470258,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137470445,00000002,false,Rx,0,5,67,01,00,07,F8,00,00,00,
137471043,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137475453,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
137476619,00000284,false,Rx,0,8,00,00,00,00,00,00,1F,A5,
137476799,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137476978,000001CC,false,Rx,0,4,00,00,05,EB,00,00,00,00,
137478499,00000285,false,Rx,0,8,00,00,00,00,00,00,1F,A6,
137478506,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137478511,00000354,false,Rx,0,8,00,00,00,00,00,00,00,00,
137479414,00000180,false,Rx,0,8,00,00,00,00,00,00,20,00,
137479594,00000174,false,Rx,0,8,00,00,00,AA,00,00,00,00,
137479958,00000176,false,Rx,0,7,00,00,00,00,00,00,00,00,
137479964,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
137480147,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137480473,00000002,false,Rx,0,5,67,01,00,07,E9,00,00,00,
137481264,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137481671,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137481678,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137482040,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137482239,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137485398,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
137486563,00000245,false,Rx,0,8,7F,E8,02,18,20,00,7F,E0,
137486920,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137486926,000001CC,false,Rx,0,4,00,00,05,FA,00,00,00,00,
137487272,00000292,false,Rx,0,8,80,08,00,80,90,00,00,00,
137489432,00000180,false,Rx,0,8,00,00,00,00,00,00,21,00,
137489612,00000174,false,Rx,0,8,00,00,00,AA,01,00,00,00,
137489931,00000176,false,Rx,0,7,00,00,00,00,00,00,01,00,
137490113,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137490300,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137490478,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
137490657,00000002,false,Rx,0,5,67,01,00,07,DA,00,00,00,
137491255,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137495110,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
137496585,00000284,false,Rx,0,8,00,00,00,00,00,00,20,A6,
137496765,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137496944,000001CC,false,Rx,0,4,00,00,05,05,00,00,00,00,
137497304,00000285,false,Rx,0,8,00,00,00,00,00,00,20,A7,
137497310,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137499566,00000180,false,Rx,0,8,00,00,00,00,00,00,22,00,
137499759,00000174,false,Rx,0,8,00,00,00,AA,02,00,00,00,
137500078,00000176,false,Rx,0,7,00,00,00,00,00,00,02,00,
137500275,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137500462,00000002,false,Rx,0,5,67,01,00,07,CB,00,00,00,
137501059,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137501243,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137501569,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137501747,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137506595,00000245,false,Rx,0,8,7F,E8,02,18,21,00,7F,E1,
137506775,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137506954,000001CC,false,Rx,0,4,00,00,05,14,00,00,00,00,
137507274,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
137507599,000005C0,false,Rx,0,8,40,7A,7A,00,25,08,1D,00,
137509468,00000180,false,Rx,0,8,00,00,00,00,00,00,23,00,
137509648,00000174,false,Rx,0,8,00,00,00,AA,03,00,00,00,
137509967,00000176,false,Rx,0,7,00,00,00,00,00,00,03,00,
137510147,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137510334,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137510513,00000002,false,Rx,0,5,67,01,00,07,BC,00,00,00,
137510971,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137516651,00000284,false,Rx,0,8,00,00,00,00,00,00,21,A7,
137516830,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137517010,000001CC,false,Rx,0,4,00,00,05,27,00,00,00,00,
137517193,00000285,false,Rx,0,8,00,00,00,00,00,00,21,A8,
137517380,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137518644,00000354,false,Rx,0,8,00,00,00,00,00,08,00,00,
137519410,00000180,false,Rx,0,8,00,00,00,00,00,00,24,00,
137519615,00000174,false,Rx,0,8,00,00,00,AA,04,00,00,00,
137519793,00000176,false,Rx,0,7,00,00,00,00,00,00,04,00,
137520114,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137520477,00000002,false,Rx,0,5,67,01,00,07,AD,00,00,00,
137520673,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137521028,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137521231,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137521576,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137521755,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137525325,0000060D,false,Rx,0,8,00,06,00,00,00,00,00,00,
137526631,00000245,false,Rx,0,8,7F,E8,02,18,22,00,7F,E2,
137526810,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137526989,000001CC,false,Rx,0,4,00,00,05,36,00,00,00,00,
137527168,00000292,false,Rx,0,8,80,08,00,80,90,00,00,02,
137527349,000006F6,false,Rx,0,3,7A,00,00,00,00,00,00,00,
137529355,00000180,false,Rx,0,8,00,00,00,00,00,00,25,00,
137529675,00000174,false,Rx,0,8,00,00,00,AA,05,00,00,00,
137529853,00000176,false,Rx,0,7,00,00,00,00,00,00,05,00,
137530033,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137530213,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137530398,00000002,false,Rx,0,5,67,01,00,07,9E,00,00,00,
137531424,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137535405,00000358,false,Rx,0,8,00,0A,80,00,00,00,00,00,
137535582,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
137536605,00000284,false,Rx,0,8,00,00,00,00,00,00,22,A8,
137536785,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137536964,000001CC,false,Rx,0,4,00,00,05,41,00,00,00,00,
137537327,00000285,false,Rx,0,8,00,00,00,00,00,00,22,A9,
137537333,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137539423,00000180,false,Rx,0,8,00,00,00,00,00,00,26,00,
137539602,00000174,false,Rx,0,8,00,00,00,AA,06,00,00,00,
137539921,00000176,false,Rx,0,7,00,00,00,00,00,00,06,00,
137540104,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137540430,00000002,false,Rx,0,5,67,01,00,07,8F,00,00,00,
137540749,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
137541068,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137541399,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137541578,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137541757,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137542219,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
137546634,00000245,false,Rx,0,8,7F,E8,02,18,23,00,7F,E3,
137546813,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137546990,000001CC,false,Rx,0,4,00,00,05,50,00,00,00,00,
137547171,00000292,false,Rx,0,8,80,08,00,80,90,00,00,03,
137548623,0000054A,false,Rx,0,8,3C,80,70,0E,00,00,00,72,
137548942,0000054B,false,Rx,0,8,11,08,80,12,04,00,00,00,
137549548,00000180,false,Rx,0,8,00,00,00,00,00,00,27,00,
137549868,00000174,false,Rx,0,8,00,00,00,AA,07,00,00,00,
137550048,00000176,false,Rx,0,7,00,00,00,00,00,00,07,00,
137550230,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137550417,00000002,false,Rx,0,5,67,01,00,07,70,00,00,00,
137550597,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137550775,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
137551235,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137556634,00000284,false,Rx,0,8,00,00,00,00,00,00,23,A9,
137556812,000001CB,false,Rx,0,7,00,00,00,00,60,02,9E,00,
137556990,000001CC,false,Rx,0,4,00,00,05,63,00,00,00,00,
137557170,00000285,false,Rx,0,8,00,00,00,00,00,00,23,AA,
137557357,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137557535,00000354,false,Rx,0,8,00,00,00,00,00,10,00,00,
137558784,0000002A,false,Rx,0,6,00,00,00,00,00,0C,00,00,
137559420,00000180,false,Rx,0,8,00,00,00,00,00,00,28,00,
137559610,00000174,false,Rx,0,8,00,00,00,AA,08,00,00,00,
137559929,00000176,false,Rx,0,7,00,00,00,00,00,00,08,00,
137560111,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
137560324,0000050A,false,Rx,0,8,04,B1,00,1C,00,21,04,00,
137560504,00000002,false,Rx,0,5,67,01,00,07,61,00,00,00,
137560823,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137561002,0000050D,false,Rx,0,8,63,00,00,00,00,80,00,00,
137561362,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137561564,00000510,false,Rx,0,8,82,00,D0,00,06,00,00,7F,
137561764,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137561966,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
137562167,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137562367,00000551,false,Rx,0,8,00,00,00,80,FF,00,40,00,
137562547,000005B3,false,Rx,0,8,64,58,FF,FB,C0,7D,5E,8A,
137566582,00000245,false,Rx,0,8,7F,E8,02,18,24,00,7F,E0,
137566761,000001CB,false,Rx,0,7,00,00,00,00,60,03,1B,00,
137566941,000001CC,false,Rx,0,4,00,00,05,72,00,00,00,00,
137567260,00000292,false,Rx,0,8,80,08,00,80,90,00,00,00,
137569437,00000180,false,Rx,0,8,00,00,00,00,00,00,29,00,
137569617,00000174,false,Rx,0,8,00,00,00,AA,09,00,00,00,
137569794,00000176,false,Rx,0,7,00,00,00,00,00,00,09,00,
137570149,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
137570155,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
137570482,00000002,false,Rx,0,5,67,01,00,07,52,00,00,00,
137571228,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137575535,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
137576576,00000284,false,Rx,0,8,00,00,00,00,00,00,24,AA,
137576754,000001CB,false,Rx,0,7,00,00,00,00,60,00,11,00,
137576934,000001CC,false,Rx,0,4,00,00,05,8D,00,00,00,00,
137577297,00000285,false,Rx,0,8,00,00,00,00,00,00,24,AB,
137577303,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
137579386,00000180,false,Rx,0,8,00,00,00,00,00,00,2A,00,
137579564,00000174,false,Rx,0,8,00,00,00,AA,0A,00,00,00,
137579744,00000559,false,Rx,0,3,48,00,10,00,00,00,00,00,
137580073,00000176,false,Rx,0,7,00,00,00,00,00,00,0A,00,
137580256,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
137580444,00000002,false,Rx,0,5,67,01,00,07,43,00,00,00,
137581364,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
137581683,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
137581863,000002DE,false,Rx,0,8,00,00,00,00,00,00,03,66,
137582042,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
137585184,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
137586637,00000245,false,Rx,0,8,7F,E8,02,18,25,00,7F,E1,
137586815,000001CB,false,Rx,0,7,00,00,00,00,60,01,94,00,
137586992,000001CC,false,Rx,0,4,00,00,05,9C,00,00,00,00,
137587174,00000292,false,Rx,0,8,80,08,00,80,90,00,00,01,
137589385,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
137589704,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
137589884,00000176,false,Rx,0,7,00,00,00,00,00,00,0B,00,
137590063,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
137590245,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
